"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"12","D00747","DxD0310",2023,"Dixon","43.292132799999997","-122.8198878",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","D00748","DxD0311",2023,"Dixon","43.293083899999999","-122.8195241",NA,NA,"3","170","170",NA,NA,"141","141","133","133",NA,NA,NA,NA,NA,NA
"14","D00749","DxD0312",2023,"Dixon","43.2922175","-122.8177019",NA,NA,"4","154","170","159","159",NA,NA,"133","133","195","195",NA,NA,NA,NA
"15","D00750","DxD0313",2023,"Dixon","43.292015999999997","-122.8172921",NA,NA,"2","142","170","175","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","D00751","DxD0314",2023,"Dixon","43.291615","-122.81724269999999",NA,NA,"1",NA,NA,NA,NA,NA,NA,"125","133",NA,NA,NA,NA,NA,NA
"17","D00752","DxD0315",2023,"Dixon","43.291503800000001","-122.8172148",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","D00753","DxD0316",2023,"Dixon","43.290478700000001","-122.8170375","f","143","5","154","170","159","159","141","149","125","133",NA,NA,NA,NA,"235","243"
"19","D00754","DxD0317",2023,"Dixon","43.290473800000001","-122.8170569",NA,NA,"3","170","170",NA,NA,NA,NA,"133","141","191","191",NA,NA,NA,NA
"20","D00755","DxD0318",2023,"Dixon","43.290404100000003","-122.8170851",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","D00756","DxD0319",2023,"Dixon","43.290377900000003","-122.81706339999999",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","D00757","DxD0320",2023,"Dixon","43.290219800000003","-122.8169075",NA,NA,"4","154","170",NA,NA,"141","141","133","133","195","195",NA,NA,NA,NA
"23","D00758","DxD0321",2023,"Dixon","43.2892364","-122.816568",NA,NA,"3","142","170",NA,NA,"141","149","133","141",NA,NA,NA,NA,NA,NA
"24","D00759","DxD0322",2023,"Dixon","43.288302899999998","-122.8153161",NA,NA,"1",NA,NA,NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"25","D00760","DxD0323",2023,"Dixon","43.2879845","-122.8134854",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","D00761","DxD0324",2023,"Dixon","43.286850800000003","-122.8135462",NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"27","D00762","DxD0325",2023,"Dixon","43.286699300000002","-122.8144887",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","D00763","DxD0326",2023,"Dixon","43.286323899999999","-122.8163691",NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","D00764","DxD0327",2023,"Dixon","43.286253199999997","-122.81639610000001","f","144","6","170","170",NA,NA,"141","141","125","133","195","195","203","203","219","219"
"30","D00765","DxD0328",2023,"Dixon","43.286358700000001","-122.8167665","f","144","7","170","170","159","179","141","141","125","125","195","195","203","203","219","219"
"31","D00766","DxD0329",2023,"Dixon","43.286515999999999","-122.81695740000001","f","2","5","154","170","159","159",NA,NA,"125","125",NA,NA,"203","203","219","219"
"32","D00767","DxD0330",2023,"Dixon","43.286707999999997","-122.8169262","f","2","7","154","170","159","159","141","149","125","125","191","195","203","203","219","219"
"33","D00768","DxD0331",2023,"Dixon","43.286813799999997","-122.8171948",NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"34","D00769","DxD0332",2023,"Dixon","43.286872099999997","-122.8172469",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","D00770","DxD0333",2023,"Dixon","43.286992900000001","-122.817367",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","D00771","DxD0334",2023,"Dixon","43.299677600000003","-122.823894","f","146","7","170","170","159","167","149","149","141","141","183","199","203","211","231","243"
"37","D00772","DxD0335",2023,"Dixon","43.299656599999999","-122.8238976",NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","D00773","DxD0336",2023,"Dixon","43.303035600000001","-122.8273367","m","147","5","142","154","159","175","141","149","133","133","191","191",NA,NA,NA,NA
"39","D00774","DxD0337",2023,"Dixon","43.3043421","-122.8260372",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","D00775","DxD0338",2023,"Dixon","43.303809000000001","-122.825514",NA,NA,"2","170","170",NA,NA,NA,NA,"125","125",NA,NA,NA,NA,NA,NA
"41","D00776","DxD0339",2023,"Dixon","43.300100999999998","-122.81464130000001",NA,NA,"4","154","154",NA,NA,"149","149","113","133",NA,NA,NA,NA,"219","219"
"42","D00777","DxD0340",2023,"Dixon","43.299104","-122.8166659",NA,NA,"3","154","170","159","159",NA,NA,"125","125",NA,NA,NA,NA,NA,NA
"43","D00778","DxD0341",2023,"Dixon","43.299033600000001","-122.8167866",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","D00779","DxD0342",2023,"Dixon","43.299025899999997","-122.8168122","f","148","6","154","154","159","171","149","149","113","133",NA,NA,"207","219","219","219"
"45","D-00384","DxD0343",2023,"Dixon","43.220943300000002","-122.9633233","m","149","5","154","170","167","167","141","141","125","125","195","199",NA,NA,NA,NA
"46","D-00385","DxD0344",2023,"Dixon","43.2206239","-122.9626432",NA,NA,"2","170","170",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"47","D-00386","DxD0345",2023,"Dixon","43.220186400000003","-122.9615993","f","3","7","170","170","159","187","141","149","125","125","183","199","191","203","243","243"
"48","D-00387","DxD0346",2023,"Dixon","43.2202135","-122.9615972","m","150","7","170","170","179","179","141","149","125","125","191","191","203","219","223","235"
"49","D-00388","DxD0347",2023,"Dixon","43.219471900000002","-122.9625343",NA,NA,"3","170","170","159","187","141","149",NA,NA,NA,NA,NA,NA,NA,NA
"50","D-00389","DxD0348",2023,"Dixon","43.218933300000003","-122.9640667","f","3","7","170","170","159","187","141","149","125","125","183","199","191","203","243","243"
"51","D-00390","DxD0349",2023,"Dixon","43.217958000000003","-122.96505809999999",NA,NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"52","D-00391","DxD0350",2023,"Dixon","43.2180204","-122.96497220000001","f","151","6","146","170","171","171","149","149","113","133","195","195","203","203",NA,NA
"53","D-00392","DxD0351",2023,"Dixon","43.216313300000003","-122.96649669999999","f","4","7","154","170","159","179","141","149","133","137","195","195","203","211","231","231"
"54","D-00393","DxD0352",2023,"Dixon","43.215861199999999","-122.9665176","f","4","7","154","170","159","179","141","149","133","137","195","195","203","211","231","231"
"55","D-00394","DxD0353",2023,"Dixon","43.214801700000002","-122.9662333","m","152","6","170","170","179","187","141","141",NA,NA,"191","195","191","203","227","243"
"56","D-00395","DxD0354",2023,"Dixon","43.213301700000002","-122.9636983","f","5","7","170","170","159","175","141","149","133","137","191","195","183","183","223","231"
"57","D-00396","DxD0355",2023,"Dixon","43.213211700000002","-122.96331170000001","f","5","7","170","170","159","175","141","149","133","137","191","195","183","183","223","231"
"58","D-00397","DxD0356",2023,"Dixon","43.212594699999997","-122.96241620000001","f","153","7","154","170","159","187","149","149","125","125","191","195","203","203","223","231"
"59","D-00398","DxD0357",2023,"Dixon","43.212243299999997","-122.9634483","f","6","6","146","170","167","175","141","141","133","133","183","195","183","183",NA,NA
"60","D-00399","DxD0358",2023,"Dixon","43.212171699999999","-122.9634617","f","154","7","154","170","167","175","141","149","133","137","191","195","183","203","219","231"
"61","D-00400","DxD0359",2023,"Dixon","43.212876700000002","-122.9688967","f","155","7","146","154","159","179","149","149","129","129","191","195","203","207","231","243"
"62","D-00401","DxD0360",2023,"Dixon","43.212128300000003","-122.97325669999999",NA,NA,"4","170","170","171","171","141","149",NA,NA,"195","199",NA,NA,NA,NA
"63","D-00402","DxD0361",2023,"Dixon","43.212401700000001","-122.97409","m","7","6","170","170","167","171","141","149","133","133","195","195","195","211",NA,NA
"64","D-00403","DxD0362",2023,"Dixon","43.214967600000001","-122.9761637","m","7","7","170","170","167","171","141","149","133","133","195","195","195","211","243","243"
"65","D-00404","DxD0363",2023,"Dixon","43.220436800000002","-122.9648717","f","3","6","170","170",NA,NA,"141","149","125","125","183","183","191","203","243","243"
"66","D-00405","DxD0364",2023,"Dixon","43.222027199999999","-122.96484890000001","m","8","5","154","170","167","167","141","141","125","125","195","195",NA,NA,NA,NA
"67","D-00406","DxD0365",2023,"Dixon","43.222176699999999","-122.9646783","m","8","5","154","170","167","167","141","141","125","125","195","195",NA,NA,NA,NA
"68","D00814","DxD0366",2023,"Dixon","43.207236399999999","-122.9897589","m","157","5","146","170","159","179","141","149",NA,NA,"183","195",NA,NA,"231","243"
"69","D00815","DxD0367",2023,"Dixon","43.204512899999997","-122.9895542","m","158","7","146","154","175","187","141","141","133","133","183","195","191","219","231","235"
"70","D00816","DxD0368",2023,"Dixon","43.2043806","-122.989649",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","D00817","DxD0369",2023,"Dixon","43.204346700000002","-122.9896356",NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","D00818","DxD0370",2023,"Dixon","43.203213300000002","-122.988838","f","159","7","170","170","179","187","141","149","133","137","183","199","191","191","235","235"
"73","D00819","DxD0371",2023,"Dixon","43.202296099999998","-122.9889323","m","160","7","170","170","179","179","141","149","133","137","183","195","203","211","227","243"
"74","D00820","DxD0372",2023,"Dixon","43.202142700000003","-122.98710579999999","m","160","7","170","170","175","179","141","149","133","137","183","195","203","211","227","243"
"75","D00821","DxD0373",2023,"Dixon","43.201646400000001","-122.9861576",NA,NA,"4","146","154","175","179","141","149",NA,NA,"183","195",NA,NA,NA,NA
"76","D00822","DxD0374",2023,"Dixon","43.201648900000002","-122.9860449",NA,NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"77","D00823","DxD0375",2023,"Dixon","43.200326099999998","-122.9865652",NA,NA,"3","170","170","179","179","141","149",NA,NA,NA,NA,NA,NA,NA,NA
"78","D00824","DxD0376",2023,"Dixon","43.199848099999997","-122.98657009999999",NA,NA,"4","170","170","179","187","141","149",NA,NA,"183","199",NA,NA,NA,NA
"79","D00825","DxD0377",2023,"Dixon","43.199748","-122.9865957",NA,NA,"2","170","170",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"80","D00826","DxD0378",2023,"Dixon","43.196453099999999","-122.9879473",NA,NA,"2","170","170",NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"81","D00827","DxD0379",2023,"Dixon","43.197541200000003","-122.9860982",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","D00828","DxD0380",2023,"Dixon","43.197578100000001","-122.98610909999999",NA,NA,"4","170","170","159","187","149","149",NA,NA,"199","199",NA,NA,NA,NA
"83","D00829","DxD0381",2023,"Dixon","43.198123799999998","-122.9855136",NA,NA,"3","146","154","159","179","141","149",NA,NA,NA,NA,NA,NA,NA,NA
"84","D00830","DxD0382",2023,"Dixon","43.199197699999999","-122.9812518",NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"85","D00831","DxD0383",2023,"Dixon","43.199353199999997","-122.9811291",NA,NA,"1",NA,NA,NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"86","D00832","DxD0384",2023,"Dixon","43.199837000000002","-122.9813501",NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"87","D00833","DxD0385",2023,"Dixon","43.199845400000001","-122.9813461",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","D00834","DxD0386",2023,"Dixon","43.202979399999997","-122.97967629999999","f","9","7","146","170","175","179","141","149","133","133","195","195","207","219","227","227"
"89","D00835","DxD0387",2023,"Dixon","43.204480099999998","-122.98429849999999","f","9","6","146","170","175","179","141","149","133","133","195","195",NA,NA,"227","227"
"90","D00836","DxD0388",2023,"Dixon","43.205349400000003","-122.9860949","f","10","7","170","170","171","179","141","149","133","133","195","195","207","207","231","243"
"91","D00837","DxD0389",2023,"Dixon","43.205404100000003","-122.98608350000001","f","10","7","170","170","171","179","141","149","133","133","195","195","207","207","231","243"
"92","D00838","DxD0390",2023,"Dixon","43.205889300000003","-122.9864767","m","162","7","146","154","167","179","149","149","125","129","183","195","203","207","231","231"
"93","D00849","DxD0391",2023,"Dixon","43.205439499999997","-122.9652485","f","6","6","146","170","167","175","141","141","133","133","183","195","183","183",NA,NA
"94","D00850","DxD0392",2023,"Dixon","43.206334599999998","-122.9672776",NA,NA,"4","154","170","167","175","141","149",NA,NA,"191","195",NA,NA,NA,NA
"95","D00851","DxD0393",2023,"Dixon","43.206011099999998","-122.968101",NA,NA,"1",NA,NA,NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"96","D00852","DxD0394",2023,"Dixon","43.205631799999999","-122.9684635","m","163","7","170","170","167","179","141","149","125","125","195","199","207","211","227","231"
"97","D00853","DxD0395",2023,"Dixon","43.2077071","-122.9685226",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","D00854","DxD0396",2023,"Dixon","43.207777700000001","-122.9684573",NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"99","D00855","DxD0397",2023,"Dixon","43.208069000000002","-122.9686691","f","6","7","146","170","167","175","141","141","133","133","183","195","183","183","223","231"
"100","D00856","DxD0398",2023,"Dixon","43.208373100000003","-122.96883699999999","f","164","7","170","170","171","179","141","149","125","133","195","199","203","211","227","243"
"101","D00857","DxD0399",2023,"Dixon","43.208573000000001","-122.9687559","f","6","7","146","170","167","175","141","141","133","133","183","195","183","183","231","231"
"102","D00858","DxD0400",2023,"Dixon","43.2086033","-122.9687868","f","11","7","170","170","171","179","141","149","133","133","195","195","203","203","227","243"
"103","D00859","DxD0401",2023,"Dixon","43.2086495","-122.9690974","f","164","7","170","170","171","179","141","149","125","133","195","199","203","203","227","243"
"104","D00860","DxD0402",2023,"Dixon","43.208565","-122.9694489","f","11","7","170","170","171","179","141","149","133","133","195","195","203","203","227","243"
"105","D00861","DxD0403",2023,"Dixon","43.208512800000001","-122.970071","f","12","7","170","170","159","167","141","149","133","133","195","195","207","207","223","223"
"106","D00862","DxD0404",2023,"Dixon","43.207339400000002","-122.97086419999999","f","12","5","170","170","159","167","141","149","133","133","195","195",NA,NA,NA,NA
"107","D00863","DxD0405",2023,"Dixon","43.2039215","-122.9686284","f","166","7","146","170","167","175","149","149","133","133","195","195","203","207","227","243"
"108","D00864","DxD0406",2023,"Dixon","43.204076399999998","-122.9663395","m","167","7","170","170","167","179","141","149","133","133","195","195","195","203","219","219"
"109","D00865","DxD0407",2023,"Dixon","43.207405399999999","-122.9632952","f","13","5","154","170","159","187","149","149","125","125","195","195",NA,NA,NA,NA
"110","D00866","DxD0408",2023,"Dixon","43.207700099999997","-122.96359","f","13","5","154","170","159","187","149","149","125","125","195","195",NA,NA,NA,NA
"111","D01204","DxD0409",2023,"Dixon","43.2112889","-122.9844329","f","168","7","170","170","175","179","141","149","133","133","195","195","207","207","223","243"
"112","D01205","DxD0410",2023,"Dixon","43.213010599999997","-122.9828844",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","D01206","DxD0411",2023,"Dixon","43.213023100000001","-122.9827976",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","D01207","DxD0412",2023,"Dixon","43.215022300000001","-122.9822918",NA,NA,"3","170","170",NA,NA,NA,NA,"125","133",NA,NA,"211","211",NA,NA
"115","D01208","DxD0413",2023,"Dixon","43.2151414","-122.9823051",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","D01209","DxD0414",2023,"Dixon","43.215584300000003","-122.9819756",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","D01210","DxD0415",2023,"Dixon","43.215579900000002","-122.9819693","m","169","7","170","170","159","179","141","141","129","133","195","195","191","191","227","231"
"118","D01211","DxD0416",2023,"Dixon","43.217542700000003","-122.98329409999999","m","14","7","170","170","167","179","141","149","133","133","195","195","203","203","223","243"
"119","D01212","DxD0417",2023,"Dixon","43.218390800000002","-122.98341189999999","m","14","7","170","170","167","179","141","149","133","133","195","195","203","203","223","243"
"120","D01213","DxD0418",2023,"Dixon","43.219181800000001","-122.9833567","m","14","7","170","170","167","179","141","149","133","133","195","195","203","203","223","243"
"121","D01214","DxD0419",2023,"Dixon","43.2180587","-122.9845681","f","170","7","170","170","159","167","141","141","125","133","183","195","203","219","223","231"
"122","D01215","DxD0420",2023,"Dixon","43.218099000000002","-122.9850496","f","171","6","170","170","159","167","141","141","125","133",NA,NA,"203","219","231","231"
"123","D01216","DxD0421",2023,"Dixon","43.2178842","-122.9855724",NA,NA,"4","170","170",NA,NA,"141","141","129","133","195","195",NA,NA,NA,NA
"124","D01217","DxD0422",2023,"Dixon","43.217813399999997","-122.98641259999999",NA,NA,"2",NA,NA,NA,NA,"141","141","125","125",NA,NA,NA,NA,NA,NA
"125","D-00001","DxD0423",2023,"Dixon","43.168516699999998","-122.36476","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"126","D-00002","DxD0424",2023,"Dixon","43.1685017","-122.36446669999999","m","15","6","154","154","159","175","141","141","113","133","195","195","183","203",NA,NA
"127","D-00003","DxD0425",2023,"Dixon","43.168205100000002","-122.36351260000001","f","16","7","142","154","171","175","141","149","113","137","195","199","203","203","231","231"
"128","D-00004","DxD0426",2023,"Dixon","43.169438300000003","-122.3637683","f","16","7","142","154","171","175","141","149","113","137","195","199","203","203","231","231"
"129","D-00005","DxD0427",2023,"Dixon","43.169640999999999","-122.3634744","m","17","7","146","170","159","167","141","141","131","131","191","199","203","203","219","243"
"130","D-00006","DxD0428",2023,"Dixon","43.169522899999997","-122.3634022","m","18","7","142","154","159","167","149","149","133","133","183","191","191","203","231","243"
"131","D-00007","DxD0429",2023,"Dixon","43.169977600000003","-122.3636005","f","172","5","142","154","171","175","141","149","113","113","195","199",NA,NA,NA,NA
"132","D-00008","DxD0430",2023,"Dixon","43.1701373","-122.3638579",NA,NA,"4","154","154","159","159","141","141",NA,NA,"195","195",NA,NA,NA,NA
"133","D-00009","DxD0431",2023,"Dixon","43.172998999999997","-122.3628525",NA,NA,"3","154","154",NA,NA,"141","141",NA,NA,"195","195",NA,NA,NA,NA
"134","D-00010","DxD0432",2023,"Dixon","43.172900900000002","-122.3627549","m","18","7","142","154","159","167","149","149","133","133","183","191","191","203","231","243"
"135","D-00011","DxD0433",2023,"Dixon","43.1733051","-122.3625794","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"136","D-00025","DxD0434",2023,"Dixon","43.176704999999998","-122.3642117","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"137","D-00024","DxD0435",2023,"Dixon","43.1775217","-122.3639867","m","15","7","154","154","159","175","141","141","133","133","195","195","183","203","231","243"
"138","D-00012","DxD0436",2023,"Dixon","43.177605","-122.3638933","m","15","7","154","154","159","175","141","141","133","133","195","195","183","203","231","243"
"139","D-00013","DxD0437",2023,"Dixon","43.178567999999999","-122.3644911","m","173","7","154","170","159","159","141","141","141","145","195","199","203","203","235","243"
"140","D-00014","DxD0438",2023,"Dixon","43.179251700000002","-122.3645283","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"141","D-00015","DxD0439",2023,"Dixon","43.179962500000002","-122.3642172",NA,NA,"1","154","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","D-00016","DxD0440",2023,"Dixon","43.179324999999999","-122.365385","m","174","7","154","170","159","159","141","149","125","141","191","195","183","203","227","227"
"143","D-00017","DxD0441",2023,"Dixon","43.177363900000003","-122.366168",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"195","195",NA,NA,NA,NA
"144","D-00018","DxD0442",2023,"Dixon","43.177258299999998","-122.3664971",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","D-00019","DxD0443",2023,"Dixon","43.1752033","-122.3672033","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"146","D-00020","DxD0444",2023,"Dixon","43.175029199999997","-122.3670329","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"147","D-00021","DxD0445",2023,"Dixon","43.174210000000002","-122.3680833","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"148","D-00022","DxD0446",2023,"Dixon","43.173966700000001","-122.36818","f","16","7","142","154","171","175","141","149","113","137","195","199","203","203","231","231"
"149","D-00029","DxD0447",2023,"Dixon","43.173281299999999","-122.368397",NA,NA,"2","154","154",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"150","D-00027","DxD0448",2023,"Dixon","43.172762800000001","-122.3684475",NA,NA,"4","170","170","159","175","141","149",NA,NA,"191","191",NA,NA,NA,NA
"151","D-00028","DxD0449",2023,"Dixon","43.172391699999999","-122.3683767",NA,NA,"2","146","170",NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"152","D-00023","DxD0450",2023,"Dixon","43.171050299999997","-122.3684284",NA,NA,"2","154","154",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"153","D-00033","DxD0451",2023,"Dixon","43.170634700000001","-122.3676559",NA,NA,"4","146","170","159","179","141","149",NA,NA,"191","195",NA,NA,NA,NA
"154","D-00026","DxD0452",2023,"Dixon","43.170315199999997","-122.3675382","f","20","7","154","154","159","179","141","149","131","133","191","195","191","203","243","243"
"155","D-00030","DxD0453",2023,"Dixon","43.170023299999997","-122.3673417","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"156","D-00031","DxD0454",2023,"Dixon","43.169930000000001","-122.36731829999999","m","15","7","154","154","159","175","141","141","113","133","195","195","183","203","231","243"
"157","D-00032","DxD0455",2023,"Dixon","43.1697767","-122.36658490000001","f","20","7","154","154","159","179","141","149","131","133","191","195","191","203","243","243"
"158","D-00036","DxD0456",2023,"Dixon","43.169007700000002","-122.3655184","m","175","6","154","154","159","179","141","149","133","133","183","191","203","203",NA,NA
"159","D-00037","DxD0457",2023,"Dixon","43.1690167","-122.365515","m","15","6","154","154","159","175","141","141","113","133","195","195","183","203",NA,NA
"160","D-00047","DxD0458",2023,"Dixon","43.168990000000001","-122.365245","f","20","7","154","154","159","179","141","149","131","133","191","195","191","203","243","243"
"161","D-00038","DxD0459",2023,"Dixon","43.170375200000002","-122.3409128","f","21","7","154","154","163","171","141","149","133","133","183","183","207","207","231","231"
"162","D-00039","DxD0460",2023,"Dixon","43.170394399999999","-122.3411088","m","22","7","154","154","163","171","141","149","129","141","195","195","191","219","231","231"
"163","D-00040","DxD0461",2023,"Dixon","43.170437","-122.3411818","m","22","7","154","154","163","171","141","149","129","141","195","195","191","219","231","231"
"164","D-00041","DxD0462",2023,"Dixon","43.170050000000003","-122.3417467","m","23","5","146","154","167","175","149","149",NA,NA,"195","199",NA,NA,"243","243"
"165","D-00042","DxD0463",2023,"Dixon","43.169918299999999","-122.34178319999999","m","22","7","154","154","163","171","141","149","129","141","195","195","191","219","231","231"
"166","D-00043","DxD0464",2023,"Dixon","43.169699999999999","-122.34183","m","23","6","146","154","167","175","149","149",NA,NA,"195","199","195","223","243","243"
"167","D-00045","DxD0465",2023,"Dixon","43.169237299999999","-122.3416234","f","176","6","142","170","159","159","141","149","133","145","183","195",NA,NA,"231","231"
"168","D-00044","DxD0466",2023,"Dixon","43.1691833","-122.34165","f","24","7","170","170","179","179","141","149","131","133","191","191","203","203","227","243"
"169","D-00046","DxD0467",2023,"Dixon","43.168056700000001","-122.3383583","f","24","7","170","170","179","179","141","149","131","133","191","191","203","203","227","243"
"170","D-00048","DxD0468",2023,"Dixon","43.168056700000001","-122.3371667","f","177","7","146","170","159","175","149","149","125","133","191","195","215","223","243","243"
"171","D-00049","DxD0469",2023,"Dixon","43.1682773","-122.3371317","m","178","6","154","170","175","179","149","149","129","133","195","195","203","207",NA,NA
"172","D-00050","DxD0470",2023,"Dixon","43.168363300000003","-122.3371367","f","25","7","146","170","159","179","149","149","131","133","191","195","203","203","227","227"
"173","D-00051","DxD0471",2023,"Dixon","43.170923299999998","-122.34010000000001","f","26","7","146","170","159","167","149","149","141","145","191","199","203","219","231","243"
"174","D-00052","DxD0472",2023,"Dixon","43.171415199999998","-122.339551","m","22","5","154","154","163","171","141","149","129","141","195","195",NA,NA,NA,NA
"175","D-00053","DxD0473",2023,"Dixon","43.171828300000001","-122.33859","f","27","7","170","170","159","171","141","149","113","129","195","195","191","195","231","231"
